"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"6344",419881,"Friends","9","3","Monica","I'm gonna miss this hand! Okay I know it's a lot to ask, but oh my God Chandler, this is a once in a lifetime opportunity.",1,"female",41988,2002,25,"2002-2005"
"6345",280214,"The Office","2","7","Michael","You ever been to Scranton, Jan? Dar de-",0,"male",2802,2005,7,"2002-2005"
"6346",487103,"How I met your mother","01","03","Ted","Don't say ""legendary"", okay? You're too liberal with the word legendary.",0,"male",487,2005,10,"2002-2005"
"6347",67616,"The Office","1","4","Dwight","They seem awfully chummy, don't you think?",0,"male",676,2005,6,"2002-2005"
"6348",427775,"Frasier","9","19","Niles","Well, I always thought that was because they split up.",0,"male",42777,2002,9,"2002-2005"
"6349",442118,"Frasier","10","4","Roz","I'm exactly the same person I've always been.",1,"female",44211,2002,7,"2002-2005"
"6350",524492,"Frasier","11","24","Roz","No, it's not the heat.  That truck that just crashed was full of cattle.",1,"female",52449,2004,14,"2002-2005"
"6351",230105,"The Office","1","2","Pam","I'm saving that 'cause I like it when the cards go T-ts-ts-tch-tch-tch.",1,"female",230,2005,11,"2002-2005"
"6352",438311,"Friends","9","12","Phoebe","(realizes) Ooh, maybe that's him!",1,"female",43831,2003,4,"2002-2005"
"6353",50428,"Friends","10","15","Joey","Oh my God. (Still in shock when his mobile rings, he picks it up) Hello?",0,"male",50428,2004,14,"2002-2005"
"6354",482073,"Frasier","11","4","Martin","Try to keep us away.",0,"male",48207,2003,4,"2002-2005"
"6355",418241,"Friends","9","3","Rachel","(To Monica) Do you have to go?",1,"female",41824,2002,6,"2002-2005"
"6356",446311,"Friends","9","17","Rachel","Joey, Emma's right here! You promised not to bring girls home in the middle of the day anymore.",1,"female",44631,2003,17,"2002-2005"
"6357",491353,"Frasier","11","9","Lilith","Excuse me.Hello?  Yes, Frasier.  Oh, I'm sorry to hear that.",1,"female",49135,2003,11,"2002-2005"
"6358",477792,"Frasier","11","1","Frasier","She doesn't hate you, Roz.",0,"male",47779,2003,4,"2002-2005"
"6359",438684,"Frasier","10","2","Niles","AAAAHHHH!!!  I can't do this anymore, Frasier!",0,"male",43868,2002,7,"2002-2005"
"6360",432825,"Frasier","9","23","Martin","Wow, you really were lonely.",0,"male",43282,2002,4,"2002-2005"
"6361",463133,"Frasier","10","16","Niles","Call me crazy, but I like a bouncy tire.",0,"male",46313,2003,8,"2002-2005"
"6362",496083,"Frasier","11","11","Daphne","Hey, and didn't you once tell me you went streaking?",1,"female",49608,2003,9,"2002-2005"
"6363",509081,"Friends","10","17","Ross","No, and I'm not going to.",0,"male",50908,2004,5,"2002-2005"
"6364",469763,"Frasier","10","21","Daphne","I never knew you were friends with Dr. Phil.",1,"female",46976,2003,8,"2002-2005"
"6365",514082,"Frasier","11","19","Charlotte","That would be me.  I had a little run-in with a skunk. I thought I could scare him off if I threw my keys at him.",1,"female",51408,2004,26,"2002-2005"
"6366",470033,"Frasier","10","21","Niles","Oh, she's still a saucy little kitten.",0,"male",47003,2003,6,"2002-2005"
"6367",436404,"Frasier","10","1","Frasier","We're all here, your honor.",0,"male",43640,2002,4,"2002-2005"
"6368",164814,"How I met your mother","01","08","Lily","I'm sorry, is this a discussion of the degree to which you stabbed me?",1,"female",1648,2005,13,"2002-2005"
"6369",520416,"Frasier","11","22","Roz","This sucks, I don't even have my cell phone.  Don't you have your cell phone, Frasier?",1,"female",52041,2004,16,"2002-2005"
"6370",444331,"Friends","9","16","Chandler","I mean, You wouldn't want any part of me to get any bigger would you? Don't answer that.",0,"male",44433,2003,17,"2002-2005"
"6371",525192,"Frasier","11","24","Martin","Hey there, you!  I'm the one who's gonna spoil you rotten.",0,"male",52519,2004,11,"2002-2005"
"6372",452201,"Friends","9","19","Monica","Oh yeah? Ok, let's settle this, come on!",1,"female",45220,2003,7,"2002-2005"
"6373",472631,"Friends","10","3","Phoebe","(leaving) Fine, fine! You would not hold up well under torture!",1,"female",47263,2003,10,"2002-2005"
"6374",193914,"How I met your mother","01","10","Lily","Says every girl you've ever slept with.",1,"female",1939,2005,6,"2002-2005"
"6375",431995,"Frasier","9","23","Daphne","I know she's difficult, but we need to be sensitive with Mum right now.",1,"female",43199,2002,13,"2002-2005"
"6376",440711,"Friends","9","14","Phoebe","Oh, yeah, they're falling in love all over again.",1,"female",44071,2003,8,"2002-2005"
"6377",436371,"Friends","9","12","Rachel","Ok, you know what, I'm just gonna take her outside.",1,"female",43637,2003,9,"2002-2005"
"6378",504618,"Frasier","11","15","Roz","Yeah, yeah, yeah, I need tickets!  She's at Kid Books right now, signing her new CD.  If you come with me...",1,"female",50461,2004,22,"2002-2005"
"6379",482443,"Frasier","11","4","Ronee","Listen, I've gotta do another set.  Are you going to stick around?",1,"female",48244,2003,12,"2002-2005"
"6380",501083,"Frasier","11","13","Niles","Brace yourself, I have finally gotten around to returning your escargot clamps.",0,"male",50108,2004,11,"2002-2005"
"6381",489061,"Friends","10","10","Phoebe","If you had to, what would you give up, food or sex?",1,"female",48906,2004,11,"2002-2005"
"6382",429611,"Friends","9","8","Chandler","What are you going to do?",0,"male",42961,2002,5,"2002-2005"
"6383",479331,"Friends","10","6","Ross","Well, ok, it's for 25 thousand dollars. And if I get it, I'll finally be able to complete my field research! And there will be an article about me in the ""Paleontology Review""! Yeah! That'll be the first time my name is in there, without people raising serious questions about my work!",0,"male",47933,2003,51,"2002-2005"
"6384",306315,"The Office","2","8","Angela","Don't talk about it. Office romances are nobody's business but the people involved.",1,"female",3063,2005,12,"2002-2005"
"6385",159115,"The Office","2","2","Michael","Time to bring out the big guns. I'm heading down to the warehouse where jokes are born. Find a killer joke that'll just blow everybody away at the seminar later. And remind them what is great about this place. So... ah! Here they are.  Guys! Wondering if I could, uh, get your help for something. I'm looking for a new joke to tell and it needs to be just killer. And it does not need to be clean. So whatcha got?",0,"male",1591,2005,81,"2002-2005"
"6386",400131,"Friends","8","18","Joey","Oh hey, you should be excited about him. Theres nothing wrong with him hes a good guy.",0,"male",40013,2002,16,"2002-2005"
"6387",402491,"Friends","8","20","Monica","Phoebe, Sandras mad at you too. It-it doesnt bother you?",1,"female",40249,2002,9,"2002-2005"
"6388",500271,"Friends","10","14","Chandler","A dinosaur died a million years ago?",0,"male",50027,2004,6,"2002-2005"
"6389",453401,"Friends","9","20","Rachel","Oh, yeah, yeah, yeah... (she plays the answering machine)",1,"female",45340,2003,8,"2002-2005"
"6390",441591,"Friends","9","15","Phoebe","Excuse me, Ross, old friends catching up",1,"female",44159,2003,6,"2002-2005"
"6391",493481,"Friends","10","11","Monica","Hi Chandler. It's really nice to see you (rolls her eyes) NOT. (she and Rachel giggle a little and Chandler looks unimpressed)",1,"female",49348,2004,21,"2002-2005"
"6392",436724,"Frasier","10","1","Frasier","Yes, yes!  Dad, give them the gift.",0,"male",43672,2002,7,"2002-2005"
"6393",433135,"Frasier","9","23","Daphne","I'm going to miss you so much!",1,"female",43313,2002,6,"2002-2005"
"6394",454251,"Friends","9","20","Monica","(Shocked) Oh my God! Chandler!",1,"female",45425,2003,4,"2002-2005"
"6395",409951,"Friends","8","23","Monica","No, not here. Maybe here.",1,"female",40995,2002,4,"2002-2005"
"6396",453151,"Friends","9","20","Ross","(looking his elbow, where there's a patch) These aren't suede.",0,"male",45315,2003,9,"2002-2005"
"6397",503643,"Frasier","11","14","Daphne","Oh, sure.  Go right on up.",1,"female",50364,2004,6,"2002-2005"
"6398",495711,"Friends","10","12","Monica","Mm-mh. I printed them out on my computer.",1,"female",49571,2004,7,"2002-2005"
"6399",83013,"How I met your mother","01","04","Lily","Oh, well you did the right thing. I'm proud of you.",1,"female",830,2005,10,"2002-2005"
"6400",444833,"Frasier","10","6","Kenny","You sly kidder.  It sounds like a hoot, but if I don't find someone to drive with me to Boston and share a tent on the way, I probably won't be able to afford to go.",0,"male",44483,2002,36,"2002-2005"
"6401",435761,"Friends","9","10","Monica","What else did you think about?",1,"female",43576,2002,5,"2002-2005"
"6402",397771,"Friends","8","17","Rachel","Ooh, I can do that.",1,"female",39777,2002,4,"2002-2005"
"6403",436661,"Friends","9","12","Phoebe","So weird, you think he's so gross and you're willing to eat his crackers. (Mike throws out everything in his mouth)",1,"female",43666,2003,20,"2002-2005"
"6404",389221,"Friends","8","13","Monica","Wait a minute! He stopped talking the minute Phoebe came in!",1,"female",38922,2002,10,"2002-2005"
"6405",470903,"Frasier","10","21","Bebe","Yes, it's a lovely suite.  Unfortunately, there's some sort of choir championship this weekend and they practice at all hours.",1,"female",47090,2003,20,"2002-2005"
"6406",426245,"Frasier","9","19","Niles","Oh, did Dad tell you?  Our old house is on the market.",0,"male",42624,2002,12,"2002-2005"
"6407",275715,"The Office","2","7","Pam","Michael and his jeans. He gets in them, and I'm not exactly sure what happens. But I can tell you, he loves the way he looks in those jeans. I know that's why he started casual Fridays.",1,"female",2757,2005,36,"2002-2005"
"6408",438201,"Friends","9","12","Rachel","Well Monica seems to think it's because you have feelings for me.",1,"female",43820,2003,11,"2002-2005"
"6409",444001,"Friends","9","16","Mike","Well hey, I wanna ask you about Monica's little ""groomy"" joke.",0,"male",44400,2003,10,"2002-2005"
"6410",491171,"Friends","10","10","Phoebe","Ok, you guys, I don’t mean to make things worse, but umm, I don’t want to live with Rachel anymore.",1,"female",49117,2004,19,"2002-2005"
"6411",434651,"Friends","9","10","Chandler","Did I not tell *anyone* about New Year's Eve? -- Alright, look, go! Go home, okay? Merry Christmas! Go.",0,"male",43465,2002,18,"2002-2005"
"6412",49165,"Friends","10","10","Chandler","I just didn't want to tell you in front of them.",0,"male",49165,2004,10,"2002-2005"
"6413",481302,"Frasier","11","4","Ronee","Of course, I know what you do, mister big-time radio shrink.",1,"female",48130,2003,10,"2002-2005"
"6414",442231,"Friends","9","15","Joey","""I could go right now.""",0,"male",44223,2003,4,"2002-2005"
"6415",411651,"Friends","8","23","Rachel","Okay. Well be careful with her, shes really tiny.",1,"female",41165,2002,8,"2002-2005"
"6416",43167,"Friends","9","9","Rachel","I didn't know you guys hung out.",1,"female",43167,2002,6,"2002-2005"
"6417",503663,"Frasier","11","14","Frasier","Yes, indeed.  How fat of you to notice.",0,"male",50366,2004,8,"2002-2005"
"6418",470533,"Frasier","10","21","Martin","Us night-shift guys call it ""the scare ball.""",0,"male",47053,2003,7,"2002-2005"
"6419",212113,"How I met your mother","01","11","Barney","People often ask me ""Barney, how is it that you're so psyched so much of the time?""",0,"male",2121,2005,16,"2002-2005"
"6420",511471,"Friends","10","17","Joey","Probably not. Nah. I don't know how much I'm gonna wanna play after you go.",0,"male",51147,2004,14,"2002-2005"
"6421",414831,"Friends","9","1","Chandler","Okay, look, just do it gently.",0,"male",41483,2002,5,"2002-2005"
"6422",451831,"Friends","9","19","Monica","Oh...Phoebe? Maybe I wasn't clear before. I really love listening to your music here, but my restaurant is sort of an upscale place.",1,"female",45183,2003,22,"2002-2005"
"6423",500516,"Frasier","11","13","Frasier","Scandinavian shyster!  Cold-hearted, glad-handed, highway-robber, phony big-toothed smiling son of a bitch insurance man!",0,"male",50051,2004,14,"2002-2005"
"6424",445671,"Friends","9","17","Phoebe","Well no, when I get to the point where... you know... I'm ready to hear cruel mocking jokes about Mike... I'm gonna come to you.",1,"female",44567,2003,24,"2002-2005"
"6425",492181,"Friends","10","11","Ross","Dude. You're married to my sister.",0,"male",49218,2004,5,"2002-2005"
"6426",497221,"Friends","10","12","Phoebe","Oh wait, oh I forgot... and uhm... I love you... and you have nice eyes.",1,"female",49722,2004,14,"2002-2005"
"6427",47707,"Friends","10","5","Phoebe","Oh how lame... oh, it’s so tacky, and impersonal.",1,"female",47707,2003,8,"2002-2005"
"6428",439844,"Frasier","10","3","Frasier","This is going to be sweet.",0,"male",43984,2002,5,"2002-2005"
"6429",123214,"How I met your mother","01","06","Robin","How do you do this, Ted? How do you sit out here all night on the roof in the cold and still have faith your pumpkin's gonna show up.",1,"female",1232,2005,28,"2002-2005"
"6430",408281,"Friends","8","22","Ross","Okay here, have one of these peppers. Oh ha Oh God! Soso hot! (Rubs his eyes.) Oh my(Laughs.) By the way, you dont want to touch the pepper and then touch your eye.",0,"male",40828,2002,32,"2002-2005"
"6431",513382,"Frasier","11","19","Roz","How can you tell when it's time?",1,"female",51338,2004,6,"2002-2005"
"6432",94215,"The Office","1","5","Pam","And he wants to take the WaveRunners to the lake this Saturday so...",1,"female",942,2005,12,"2002-2005"
"6433",437611,"Friends","9","12","Rachel","Oh, ok, thank you. (Molly leaves) (to Monica) Do you see what all the guys see in her?",1,"female",43761,2003,17,"2002-2005"
"6434",4202110,"Frasier","9","15","Niles","I can't believe it, I've worked so hard to make everything perfect for Daphne and now the moment is... almost...do I smell burning crab?",0,"male",42021,2002,23,"2002-2005"
"6435",341915,"The Office","2","9","Michael","Boom! Detective Michael Scarn. I'm with the FBI.",0,"male",3419,2005,7,"2002-2005"
"6436",112113,"How I met your mother","01","06","Lily","Oh for God's sake. (Lily grabs Mike's hand and eats food from his fork)",1,"female",1121,2005,13,"2002-2005"
"6437",488451,"Friends","10","9","Monica","(very emotional) Because... We may not be who she thinks we are but no-one will ever love that baby more than us.",1,"female",48845,2004,21,"2002-2005"
"6438",490041,"Friends","10","10","Monica","(turns to them) Ok, alright, you guys, you'd better sit down, this is pretty big.",1,"female",49004,2004,14,"2002-2005"
"6439",119014,"How I met your mother","01","06","Robin","Hey, I thought we were gonna follow those bread crumbs back to my place, Hansel",1,"female",1190,2005,14,"2002-2005"
"6440",368213,"The Office","2","10","Angela","There should be some ..",1,"female",3682,2005,4,"2002-2005"
"6441",500181,"Friends","10","13","Phoebe","(checking her watch) You did it!",1,"female",50018,2004,5,"2002-2005"
"6442",434894,"Frasier","9","24","Roz","You just lost a cup.",1,"female",43489,2002,4,"2002-2005"
"6443",426811,"Friends","9","6","Monica","Honey, you know I think you're hilarious! Come on, you know that joke you told me last week? The one about Jerry Lewis and the girl with the lazy eye...? (he laughs) That slayed me.",1,"female",42681,2002,34,"2002-2005"
"6444",519152,"Frasier","11","22","Frasier","For God's sake... this thing breaks like crockwork.Crockwork, I'll tell you... ah Frasier, once again you've suffered the tragedy of being clever, and alone.",0,"male",51915,2004,23,"2002-2005"
"6445",512592,"Frasier","11","19","Ronee","Yeah, and if she sees me like dressed this she'd know that I spent the night and then she'd be carping about it the whole weekend.",1,"female",51259,2004,25,"2002-2005"
"6446",442833,"Frasier","10","5","Bulldog","I had his car towed from the garage, the wreck went in its place.",0,"male",44283,2002,13,"2002-2005"
"6447",471843,"Frasier","10","22","Roz","Oh, I'll have a beer, please.",1,"female",47184,2003,5,"2002-2005"
"6448",289104,"How I met your mother","01","02","Ted","(Turns around nonchalant) Robin, wow! What are the odds?",0,"male",289,2005,8,"2002-2005"
"6449",453493,"Frasier","10","10","Frasier","Here Daphne, I'll help you find the tape.",0,"male",45349,2002,7,"2002-2005"
"6450",413261,"Friends","9","1","Joey","(taking Chandler aside) Hey Chandler, can I talk to you for a second?",0,"male",41326,2002,12,"2002-2005"
"6451",449983,"Frasier","10","8","Frasier","Looks like it's eighty-five cents.",0,"male",44998,2002,4,"2002-2005"
"6452",485223,"Frasier","11","6","Frasier","I tried to announce myself, I had a mouthful of apple rendering me speechless!",0,"male",48522,2003,13,"2002-2005"
"6453",74416,"The Office","1","4","Ryan","Michael? Are you done yet?",0,"male",744,2005,4,"2002-2005"
"6454",42294,"Friends","9","5","Monica","You dont need a shower.",1,"female",42294,2002,4,"2002-2005"
"6455",452063,"Frasier","10","9","Roz","Frasier, this is insane.  Do you really think something bad is going to happen if you break your deal with God?",1,"female",45206,2002,21,"2002-2005"
"6456",445618,"Frasier","10","6","Daphne","And when were you planning on sharing this interesting bit of information with me?",1,"female",44561,2002,13,"2002-2005"
"6457",88214,"How I met your mother","01","05","Lily","Marshall and I are just growing up.",1,"female",882,2005,6,"2002-2005"
"6458",400171,"Friends","8","18","Joey","Actually, you have a little bit of an edge.",0,"male",40017,2002,8,"2002-2005"
"6459",496051,"Friends","10","12","Chandler","Hey, can I talk to you about this groomsman thing? If you pick Ross, he'll walk you down the isle just fine. But if you choose me, you'll be getting some comedy!",0,"male",49605,2004,31,"2002-2005"
"6460",487373,"Frasier","11","7","Martin","I brought you this for your office.",0,"male",48737,2003,6,"2002-2005"
"6461",480283,"Frasier","11","3","Frasier","Now, that's him.  Everyone just act natural.",0,"male",48028,2003,7,"2002-2005"
"6462",40063,"Friends","8","18","Monica","(starts to cry) Oh good God, Ross! How the hell do you do it?",1,"female",40063,2002,13,"2002-2005"
"6463",398691,"Friends","8","17","Monica","(to the clerk) Ooh, an ink stain! Hey, can I watch how you get this out?",1,"female",39869,2002,15,"2002-2005"
"6464",396691,"Friends","8","16","Joey","I would, but this is a nice place and my T-shirt has a picture of Calvin doing Hobbs.",0,"male",39669,2002,17,"2002-2005"
"6465",451183,"Frasier","10","9","Daphne","You have a nice soft bed in Manchester.",1,"female",45118,2002,7,"2002-2005"
"6466",501483,"Frasier","11","13","Roz","Hmm, not a bad idea.  Good luck with that.",1,"female",50148,2004,9,"2002-2005"
"6467",441353,"Frasier","10","4","Daphne","Hello.  Why's all your garbage stacked up in the hallway?",1,"female",44135,2002,10,"2002-2005"
"6468",334814,"The Office","2","9","Pam","Oh, no, he can't make it.",1,"female",3348,2005,5,"2002-2005"
"6469",524042,"Frasier","11","23","Bebe","Turning down the San Francisco job.  They've offered you twenty percent more money, and thrown in a weekly TV gig on the morning news.",1,"female",52404,2004,24,"2002-2005"
"6470",460801,"Friends","9","23","Ross","Oh, right, because he's a scientist!",0,"male",46080,2003,5,"2002-2005"
"6471",416361,"Friends","9","2","Monica","Alright heres something, it says to try holding the baby close to your body and then swing her rapidly from side to side.",1,"female",41636,2002,22,"2002-2005"
"6472",443781,"Friends","9","16","Joey","I thought you didn't have secrets from Monica.",0,"male",44378,2003,7,"2002-2005"
"6473",506722,"Frasier","11","16","Frasier","Well, they're running some tests right now.  The doctor should be out in a minute.",0,"male",50672,2004,15,"2002-2005"
"6474",456853,"Frasier","10","12","Frasier","Ah, here you are.  Listen... it's time the two of us had it out. Ever since you arrived here, you have been nothing but condescending and dismissive.",0,"male",45685,2003,27,"2002-2005"
"6475",456873,"Frasier","10","12","Frasier","What are you talking about?  It's ten minutes.",0,"male",45687,2003,8,"2002-2005"
"6476",461293,"Frasier","10","14","Daphne","You can't, they're not brown.",1,"female",46129,2003,4,"2002-2005"
"6477",515742,"Frasier","11","20","Roz","That's okay, I have one myself.  With Steve.",1,"female",51574,2004,8,"2002-2005"
"6478",102416,"The Office","1","5","Michael","Come on. Let's not be gloomy here man. We're all in this together. We're a team. You know what? Screw corporate, nobody's coming in tomorrow. You have the day off. Like coming in an extra day is gonna prevent us from being downsized. Have a good weekend.",0,"male",1024,2005,46,"2002-2005"
"6479",63714,"How I met your mother","01","03","Barney","Ted, Ted... you're not even looking.",0,"male",637,2005,5,"2002-2005"
"6480",445621,"Friends","9","17","Monica","Hey Phoebe... how you doin'? You feelin' better?",1,"female",44562,2003,7,"2002-2005"
"6481",50512,"Friends","10","16","Ross","Hey Erica, welcome back to town! (pause) Wow, look how big you've gotten.",0,"male",50512,2004,12,"2002-2005"
"6482",419311,"Friends","9","3","Mike","Yeah, we met in college. (Off Joey's look) I mean, high school.",0,"male",41931,2002,11,"2002-2005"
"6483",38974,"Friends","8","13","Phoebe","I know about your feelings.",1,"female",38974,2002,4,"2002-2005"
"6484",496591,"Friends","10","12","Monica","(Putting down her phone) Well, the club lost it's power.",1,"female",49659,2004,9,"2002-2005"
"6485",498731,"Friends","10","13","Rachel","Yeah, just so weird seeing him like that, you know? I mean he is a doctor, you don't expect doctors to get sick!",1,"female",49873,2004,22,"2002-2005"
"6486",441893,"Frasier","10","4","Frasier","Well, sure, at twenty you can do anything.",0,"male",44189,2002,7,"2002-2005"
"6487",432551,"Friends","9","9","Chandler","I'm just going to wait for a little while.",0,"male",43255,2002,8,"2002-2005"
"6488",39522,"Friends","8","16","Ross","(stops) I justyknowI-I just have oneRachel?!",0,"male",39522,2002,5,"2002-2005"
"6489",399691,"Friends","8","18","Phoebe","So, he a little enthusiastic, whats wrong with that?",1,"female",39969,2002,8,"2002-2005"
"6490",50040,"Friends","10","14","Joey","(enters) Guess what? (they all look expectantly at him) I finally got that seed out of my teeth.",0,"male",50040,2004,17,"2002-2005"
"6491",473273,"Frasier","10","22","Frasier","Leland, your cab is waiting.",0,"male",47327,2003,4,"2002-2005"
"6492",112013,"How I met your mother","01","06","Robin","Dude, I'm kind of in the zone here.",1,"female",1120,2005,7,"2002-2005"
"6493",175106,"The Office","1","1","Michael","You are gonna be my accomplice. Just go along with it, OK?",0,"male",175,2005,11,"2002-2005"
"6494",471993,"Frasier","10","22","Roz","You two have a lot in common.  Psychiatry and sherry and art...",1,"female",47199,2003,12,"2002-2005"
"6495",496781,"Friends","10","12","Chandler","I'm not scared. (moves towards Mike and Chappy) I'll just take little Chappy and... (he backs out) HE CAN SENSE MY FEAR. MY THROAT IS EXPOSED.",0,"male",49678,2004,25,"2002-2005"
"6496",464821,"Friends","9","23","Monica","How much were you thinking?",1,"female",46482,2003,4,"2002-2005"
"6497",434494,"Frasier","9","24","Daphne","Oh, a surprise.  I hope it's not another trip, darling, or I might just have to kill you in your sleep.",1,"female",43449,2002,21,"2002-2005"
"6498",88414,"How I met your mother","01","05","Barney","Wow, who knew being committed in a heterosexual relationship could make a guy so gay.",0,"male",884,2005,14,"2002-2005"
"6499",510633,"Frasier","11","18","Frasier","Yes, of course I remember you!  It's you.  Hey, you.",0,"male",51063,2004,11,"2002-2005"
"6500",436424,"Frasier","10","1","Niles","We're having a civil ceremony.",0,"male",43642,2002,4,"2002-2005"
"6501",475081,"Friends","10","4","Ross","You guys, just please.. a little bit longer. I promise, Rachel will be back with the cake any minute. Monica, remember.. the frosting? huh?",0,"male",47508,2003,23,"2002-2005"
"6502",471008,"Frasier","10","21","Bebe","Frasier, a few years ago I let down my guard and succumbed to your advances.",1,"female",47100,2003,14,"2002-2005"
"6503",421201,"Friends","9","4","Ross","We are a rare breed.",0,"male",42120,2002,4,"2002-2005"
"6504",398151,"Friends","8","17","Phoebe","Isnt it funny how we kept running into each other? Its as if someone really wants us to be together.",1,"female",39815,2002,19,"2002-2005"
"6505",422701,"Friends","9","5","Chandler","(loud) Ken, please! No, I cant, I cant smoke. If I smoke, my wife would kill me.",0,"male",42270,2002,16,"2002-2005"
"6506",48420,"Friends","10","8","Monica","(Chandler's laughing) Did someone drop the baton again?",1,"female",48420,2003,7,"2002-2005"
"6507",430321,"Friends","9","8","Monica","No, honey, its. thats a special plate. See its a game, whoever gets that plate wins.",1,"female",43032,2002,15,"2002-2005"
"6508",398591,"Friends","8","17","Phoebe","A new grocery store. The universe said I was going to meet a nice guy and thats what they gave me? (Looks up) When I get up there Im going to kick some ass.",1,"female",39859,2002,33,"2002-2005"
"6509",480273,"Frasier","11","3","Daphne","I always thought it would be fun to be friends with him.",1,"female",48027,2003,11,"2002-2005"
"6510",503911,"Friends","10","15","Monica","They could be our neighbors, what are they like?",1,"female",50391,2004,8,"2002-2005"
"6511",4166110,"Frasier","9","13","Daphne","Personally, I find it a cozy reminder of the land I dreamed of living in as a child.",1,"female",41661,2002,17,"2002-2005"
"6512",68016,"The Office","1","4","Jim","You are not going to believe this.",0,"male",680,2005,6,"2002-2005"
"6513",503973,"Frasier","11","14","Frasier","Spare me, Niles, you broke the baby.  Now who has the obvious dreams?",0,"male",50397,2004,13,"2002-2005"
"6514",205104,"How I met your mother","01","01","Robin","Hold on. (Gets up) Wait a minute. (Hands him Olives) Promised you these.",1,"female",205,2005,12,"2002-2005"
"6515",40104,"Friends","8","19","Joey","Uhh, I dont believe in these crazy diets yknow, just everything in moderation.",0,"male",40104,2002,12,"2002-2005"
"6516",223714,"How I met your mother","01","11","Ted","So your name is Tony?",0,"male",2237,2005,4,"2002-2005"
"6517",495903,"Frasier","11","11","Martin","Yeah, what you got planned?",0,"male",49590,2003,4,"2002-2005"
"6518",107913,"How I met your mother","01","06","Lily","Yeah, four years ago, but nobody remembers what the hell a hanging chad is.",1,"female",1079,2005,13,"2002-2005"
"6519",458423,"Frasier","10","13","Frasier","Thanks for that.  I was going to think about the plight of the American Indian.",0,"male",45842,2003,15,"2002-2005"
"6520",46141,"Friends","9","23","Ross","Yeah, she never misses these conferences! (then to Charlie) No, I just saw Dr. Kenneth Schwartz!",0,"male",46141,2003,15,"2002-2005"
"6521",513417,"Frasier","11","19","Frasier","You know, if they're still hungry, my dad has a dog.",0,"male",51341,2004,10,"2002-2005"
"6522",460471,"Friends","9","22","Chandler","Why not, just because his great-grandmother was obese, our kids are gonna get that from you anyway!",0,"male",46047,2003,16,"2002-2005"
"6523",454753,"Frasier","10","11","Daphne","I'm sorry, I don't see it.  You still remind me of his dad.",1,"female",45475,2003,13,"2002-2005"
"6524",44973,"Friends","9","18","Rachel","(on the phone) Mum, please!I know you love your new lips, but I can barely understand you! Would you, please, just let me say goodnight to my daughter?",1,"female",44973,2003,27,"2002-2005"
"6525",458118,"Frasier","10","13","Lilith","Yes.  I'll have the basgetti and beatmalls.",1,"female",45811,2003,7,"2002-2005"
"6526",488063,"Frasier","11","7","Martin","Let me give you a tip, son.  Tough nights on the force, I used to eat like that.  Trouble was, I'd be sittin' in the squad car all night, pants diggin' in, stomach makin' unholy noises.  There's only one thing that helps: loosen your belt and pop the top button.",0,"male",48806,2003,52,"2002-2005"
"6527",488521,"Friends","10","9","Monica","(sniffing) Maybe she will. Uh! Why couldn't I have been a Reverend?",1,"female",48852,2004,11,"2002-2005"
"6528",461323,"Frasier","10","14","Niles","Stop that, I already saw him.What are you doing here?",0,"male",46132,2003,9,"2002-2005"
"6529",436643,"Frasier","10","1","Martin","Frasier, you said you wouldn't do this!",0,"male",43664,2002,6,"2002-2005"
"6530",204104,"How I met your mother","01","01","Ted","Oh, god, I can't believe I said that. Why did I say that? Who says that? I should just go. (Gets up)",0,"male",204,2005,21,"2002-2005"
"6531",466417,"Frasier","10","18","Martin","No, no!  I want you to take it, plus this $40, and put it back wherever it came from.",0,"male",46641,2003,19,"2002-2005"
"6532",445817,"Frasier","10","6","Roz","""Dear Noel.  I hope this begins to repay you for your great kindness to me, especially in light of my negligence.  Your friend, Frasier Crane.""",1,"female",44581,2002,26,"2002-2005"
"6533",441673,"Frasier","10","4","Roz","I don't know.  Maybe we should stay in tonight...rent a video?",1,"female",44167,2002,11,"2002-2005"
"6534",481718,"Frasier","11","4","Ronee","Of course.  How are you Mr. Crane?",1,"female",48171,2003,7,"2002-2005"
"6535",425791,"Friends","9","6","Rachel","(whispering and begging) Please? (Ross makes a ""whatever"" gesture) YES! Sandy you're hired.",1,"female",42579,2002,12,"2002-2005"
"6536",467232,"Frasier","10","18","Frasier","Ahoy?  Ahoy?  Is anyone there?",0,"male",46723,2003,6,"2002-2005"
"6537",468271,"Friends","10","1","Phoebe","(lets go of his hand) You have... have a girlfriend?",1,"female",46827,2003,9,"2002-2005"
"6538",493501,"Friends","10","11","Monica","Oh my God Rach. Bean bag chairs.",1,"female",49350,2004,6,"2002-2005"
"6539",489633,"Frasier","11","8","Frasier","Niles, once again, I'm so sorry...",0,"male",48963,2003,5,"2002-2005"
"6540",110106,"The Office","1","1","Dwight","OK. You tell 'em. With my permission. Permission granted.",0,"male",110,2005,8,"2002-2005"
"6541",44544,"Friends","9","17","Ross","(he picks up the ball) What do you think you learnt how to do in the last two minutes?? (he enters another room)",0,"male",44544,2003,22,"2002-2005"
"6542",493441,"Friends","10","11","Rachel","Yeah, Rachel. And this (points to Monica) is Ross' sister, Monica. We met at Thanksgiving. (looks around the room as if searching for something more interesting to do).",1,"female",49344,2004,27,"2002-2005"
